,full
H_pos_quat_all,4.996570252254468
H_pos_euler_build_time,5.096927178866368
H_pos_euler_none,5.146464343420174
H_pos_euler_gender,5.108983684228624
H_pos_euler_all,4.989321931218043
H_pos_sixD_gender,5.266244708835067
H_pos_sixD_build_time,5.117216505279482
H_pos_sixD_none,5.19490592975923
H_pos_sixD_all,5.088773825551598
H_euler_quat_none,5.184849724598261
H_euler_quat_gender,5.264653020719545
H_euler_quat_build_time,5.059794838679115
H_euler_quat_all,5.196628943935903
H_euler_sixD_gender,5.186172090509623
H_euler_sixD_none,5.094422720695924
H_euler_sixD_build_time,5.089335254562557
H_euler_sixD_all,5.165268628057983
H_quat_sixD_none,5.333416666015635
H_quat_sixD_gender,5.2575931484174125
H_quat_sixD_build_time,5.331023309254005
H_pos_only_none,5.549740448671366
H_quat_sixD_all,5.210502215078057
H_pos_only_gender,5.479659356809205
H_pos_only_build_time,5.337700592862776
H_pos_only_all,5.21634792879901
H_euler_only_gender,5.279141344322325
H_euler_only_none,5.3416601664027015
H_euler_only_build_time,5.217005161694098
H_euler_only_all,5.182130468299326
H_quat_only_none,5.292978277644737
H_quat_only_gender,5.352204708164219
H_quat_only_build_time,5.382263641328052
H_quat_only_all,5.449962865753788
H_sixD_only_none,5.252409877742742
H_sixD_only_gender,5.232717585856639
H_sixD_only_build_time,5.29243845140449
H_sixD_only_all,5.253352670982054
L_pos_euler_quat_sixD_none,5.2331179816170605
L_pos_euler_quat_sixD_gender,5.244207689033138
L_pos_euler_quat_none,5.257991649905522
L_pos_euler_quat_gender,5.211269838852458
L_pos_euler_quat_sixD_build_time,5.333380952168369
L_pos_euler_quat_sixD_all,5.269715814150206
L_pos_euler_quat_build_time,5.175473293286693
L_pos_euler_quat_all,5.2350467319513285
L_pos_euler_sixD_build_time,5.180182015555603
L_pos_euler_sixD_gender,5.132455088755793
L_pos_euler_sixD_none,5.1866128042251605
L_pos_euler_sixD_all,5.165010487243307
L_pos_quat_sixD_none,5.28516342045848
L_pos_quat_sixD_gender,5.272462151865781
L_pos_quat_sixD_build_time,5.214229614831943
L_pos_quat_sixD_all,5.188999353026968
L_euler_quat_sixD_none,5.302721673146455
L_euler_quat_sixD_gender,5.332666624994791
L_pos_quat_none,5.297834238540087
L_euler_quat_sixD_build_time,5.344975388602076
L_pos_quat_gender,5.186208818083004
L_euler_quat_sixD_all,5.359921818903883
L_pos_quat_build_time,5.117439836108528
L_pos_euler_none,5.066566415048286
L_pos_quat_all,5.1555610290064
L_pos_euler_gender,5.281125421184932
L_pos_euler_all,5.1991208047954744
L_pos_euler_build_time,5.132603535012133
L_pos_sixD_none,5.2805483120780625
L_pos_sixD_gender,5.281990966617472
L_pos_sixD_build_time,5.088324637741544
L_pos_sixD_all,5.282567918117458
L_euler_quat_none,5.4759387105686965
L_euler_quat_gender,5.405887443114133
L_euler_quat_build_time,5.388029059206821
L_euler_quat_all,5.396577398596968
L_euler_sixD_none,5.329951308631342
L_euler_sixD_gender,5.219450801249751
L_euler_sixD_build_time,5.412789088287638
L_euler_sixD_all,5.309900904823707
L_quat_sixD_none,5.502415054189518
L_quat_sixD_gender,5.49403139346518
L_quat_sixD_build_time,5.456738952891186
L_pos_only_none,5.177717827842872
L_quat_sixD_all,5.5437652667959645
L_pos_only_gender,5.347647457839132
L_pos_only_build_time,5.2478748533278194
L_pos_only_all,5.421790250812873
L_euler_only_gender,5.474025244822349
L_euler_only_none,5.499852811883328
L_euler_only_build_time,5.3354519601480455
L_euler_only_all,5.451011264850203
L_quat_only_none,5.462634982531869
L_quat_only_gender,5.36730845023835
L_quat_only_build_time,5.515553764884658
L_quat_only_all,5.568619560494666
L_sixD_only_none,5.409691479628196
L_sixD_only_gender,5.3594598164189575
L_sixD_only_build_time,5.3746849298575725
L_sixD_only_all,5.367734291912318
R_pos_euler_quat_sixD_none,5.543249863358051
R_pos_euler_quat_none,5.585968816512282
R_pos_euler_quat_sixD_gender,5.535547462924125
R_pos_euler_quat_gender,5.411099703387474
R_pos_euler_quat_sixD_build_time,5.432740253929564
R_pos_euler_quat_sixD_all,5.47005702068304
R_pos_euler_quat_build_time,5.494516747241224
R_pos_euler_quat_all,5.43638535373328
R_pos_euler_sixD_none,5.420525365506118
R_pos_euler_sixD_build_time,5.300709745828742
R_pos_euler_sixD_gender,5.360312712981621
R_pos_euler_sixD_all,5.2469673780829496
R_pos_quat_sixD_none,5.670172584926948
R_pos_quat_sixD_build_time,5.539950145899114
R_pos_quat_sixD_gender,5.6688287191993245
R_pos_quat_sixD_all,5.599183613961695
R_euler_quat_sixD_none,5.666207264291059
R_euler_quat_sixD_gender,5.649643899439697
R_pos_quat_none,5.671650469450586
R_euler_quat_sixD_build_time,5.60523564773745
R_euler_quat_sixD_all,5.575832203528434
R_pos_quat_gender,5.639182649319044
R_pos_quat_build_time,5.590740644349455
R_pos_quat_all,5.487440204685606
R_pos_euler_none,5.236501922175947
R_pos_euler_gender,5.215909727527336
R_pos_euler_build_time,5.2332999695630456
R_pos_euler_all,5.14294708916053
R_pos_sixD_gender,5.486607070208066
R_pos_sixD_none,5.684129953944872
R_pos_sixD_all,5.339234830144538
R_pos_sixD_build_time,5.538712245037951
R_euler_quat_none,5.440483171820049
R_euler_quat_gender,5.61484427125777
R_euler_quat_all,5.432284444477689
R_euler_quat_build_time,5.432144187720948
R_euler_sixD_none,5.500406911354486
R_euler_sixD_build_time,5.3645396553931555
R_euler_sixD_gender,5.475069036311866
R_euler_sixD_all,5.379042223118837
R_quat_sixD_none,5.637561107260412
R_quat_sixD_gender,5.5286267992797535
R_quat_sixD_build_time,5.556566257269734
R_quat_sixD_all,5.462390894627945
R_pos_only_none,5.583649600139935
R_pos_only_build_time,5.362018099115118
R_pos_only_gender,5.217662311802097
R_pos_only_all,5.295496739144093
R_euler_only_none,5.731849198827132
R_euler_only_gender,5.45303759822166
R_euler_only_build_time,5.632355508260161
R_quat_only_none,5.66244100147967
R_euler_only_all,5.402821132563634
R_quat_only_gender,5.762439959402118
R_quat_only_build_time,5.508365931752832
R_quat_only_all,5.647215917516137
R_sixD_only_none,5.67772590290967
R_sixD_only_gender,5.5555377777493336
R_sixD_only_build_time,5.395942037882771
R_sixD_only_all,5.452583485529283
