,participant_id,device_combo,motion_combo,correct
326,FAB12101F,Head,linvel_linacc,1.0
327,FAB12101F,Head,linvel_linacc_angacc,0.5
328,FAB12101F,Head,linvel_linacc_angvel,1.0
329,FAB12101F,Head,linvel_linacc_angvel_angacc,1.0
330,FAB12101F,Head_LeftHand,angacc,0.5
331,FAB12101F,Head_LeftHand,angvel,1.0
332,FAB12101F,Head_LeftHand,angvel_angacc,1.0
333,FAB12101F,Head_LeftHand,linacc,0.5
334,FAB12101F,Head_LeftHand,linacc_angacc,1.0
335,FAB12101F,Head_LeftHand,linacc_angvel,1.0
336,FAB12101F,Head_LeftHand,linacc_angvel_angacc,1.0
337,FAB12101F,Head_LeftHand,linvel,1.0
338,FAB12101F,Head_LeftHand,linvel_angacc,1.0
339,FAB12101F,Head_LeftHand,linvel_angvel,1.0
340,FAB12101F,Head_LeftHand,linvel_angvel_angacc,1.0
341,FAB12101F,Head_LeftHand,linvel_linacc,1.0
342,FAB12101F,Head_LeftHand,linvel_linacc_angacc,1.0
343,FAB12101F,Head_LeftHand,linvel_linacc_angvel,1.0
344,FAB12101F,Head_LeftHand,linvel_linacc_angvel_angacc,1.0
345,FAB12101F,Head_RightHand,angacc,0.5
346,FAB12101F,Head_RightHand,angvel,1.0
347,FAB12101F,Head_RightHand,angvel_angacc,1.0
348,FAB12101F,Head_RightHand,linacc,1.0
349,FAB12101F,Head_RightHand,linacc_angacc,1.0
350,FAB12101F,Head_RightHand,linacc_angvel,1.0
351,FAB12101F,Head_RightHand,linacc_angvel_angacc,1.0
352,FAB12101F,Head_RightHand,linvel,1.0
353,FAB12101F,Head_RightHand,linvel_angacc,1.0
354,FAB12101F,Head_RightHand,linvel_angvel,1.0
355,FAB12101F,Head_RightHand,linvel_angvel_angacc,1.0
356,FAB12101F,Head_RightHand,linvel_linacc,1.0
357,FAB12101F,Head_RightHand,linvel_linacc_angacc,1.0
358,FAB12101F,Head_RightHand,linvel_linacc_angvel,1.0
359,FAB12101F,Head_RightHand,linvel_linacc_angvel_angacc,1.0
360,FAB12101F,Head_RightHand_LeftHand,angacc,1.0
361,FAB12101F,Head_RightHand_LeftHand,angvel,1.0
362,FAB12101F,Head_RightHand_LeftHand,angvel_angacc,1.0
363,FAB12101F,Head_RightHand_LeftHand,linacc,1.0
364,FAB12101F,Head_RightHand_LeftHand,linacc_angacc,1.0
365,FAB12101F,Head_RightHand_LeftHand,linacc_angvel,1.0
366,FAB12101F,Head_RightHand_LeftHand,linacc_angvel_angacc,1.0
367,FAB12101F,Head_RightHand_LeftHand,linvel,1.0
368,FAB12101F,Head_RightHand_LeftHand,linvel_angacc,1.0
369,FAB12101F,Head_RightHand_LeftHand,linvel_angvel,1.0
370,FAB12101F,Head_RightHand_LeftHand,linvel_angvel_angacc,1.0
371,FAB12101F,Head_RightHand_LeftHand,linvel_linacc,1.0
372,FAB12101F,Head_RightHand_LeftHand,linvel_linacc_angacc,1.0
373,FAB12101F,Head_RightHand_LeftHand,linvel_linacc_angvel,1.0
374,FAB12101F,Head_RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
375,FAB12101F,LeftHand,angacc,1.0
376,FAB12101F,LeftHand,angvel,0.0
377,FAB12101F,LeftHand,angvel_angacc,1.0
378,FAB12101F,LeftHand,linacc,1.0
379,FAB12101F,LeftHand,linacc_angacc,1.0
380,FAB12101F,LeftHand,linacc_angvel,0.0
381,FAB12101F,LeftHand,linacc_angvel_angacc,1.0
382,FAB12101F,LeftHand,linvel,0.0
383,FAB12101F,LeftHand,linvel_angacc,1.0
384,FAB12101F,LeftHand,linvel_angvel,1.0
385,FAB12101F,LeftHand,linvel_angvel_angacc,1.0
386,FAB12101F,LeftHand,linvel_linacc,0.5
387,FAB12101F,LeftHand,linvel_linacc_angacc,1.0
388,FAB12101F,LeftHand,linvel_linacc_angvel,0.5
389,FAB12101F,LeftHand,linvel_linacc_angvel_angacc,1.0
390,FAB12101F,RightHand,angacc,1.0
391,FAB12101F,RightHand,angvel,0.0
392,FAB12101F,RightHand,angvel_angacc,1.0
393,FAB12101F,RightHand,linacc,1.0
394,FAB12101F,RightHand,linacc_angacc,0.5
395,FAB12101F,RightHand,linacc_angvel,1.0
396,FAB12101F,RightHand,linacc_angvel_angacc,1.0
397,FAB12101F,RightHand,linvel,1.0
398,FAB12101F,RightHand,linvel_angacc,1.0
399,FAB12101F,RightHand,linvel_angvel,1.0
400,FAB12101F,RightHand,linvel_angvel_angacc,1.0
401,FAB12101F,RightHand,linvel_linacc,1.0
402,FAB12101F,RightHand,linvel_linacc_angacc,1.0
403,FAB12101F,RightHand,linvel_linacc_angvel,1.0
404,FAB12101F,RightHand,linvel_linacc_angvel_angacc,1.0
405,FAB12101F,RightHand_LeftHand,angacc,1.0
406,FAB12101F,RightHand_LeftHand,angvel,0.0
407,FAB12101F,RightHand_LeftHand,angvel_angacc,1.0
408,FAB12101F,RightHand_LeftHand,linacc,1.0
409,FAB12101F,RightHand_LeftHand,linacc_angacc,1.0
410,FAB12101F,RightHand_LeftHand,linacc_angvel,1.0
411,FAB12101F,RightHand_LeftHand,linacc_angvel_angacc,1.0
412,FAB12101F,RightHand_LeftHand,linvel,1.0
413,FAB12101F,RightHand_LeftHand,linvel_angacc,1.0
414,FAB12101F,RightHand_LeftHand,linvel_angvel,1.0
415,FAB12101F,RightHand_LeftHand,linvel_angvel_angacc,1.0
416,FAB12101F,RightHand_LeftHand,linvel_linacc,1.0
417,FAB12101F,RightHand_LeftHand,linvel_linacc_angacc,1.0
418,FAB12101F,RightHand_LeftHand,linvel_linacc_angvel,1.0
419,FAB12101F,RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
420,FAB13229M,Head,angacc,1.0
421,FAB13229M,Head,angvel,1.0
422,FAB13229M,Head,angvel_angacc,1.0
423,FAB13229M,Head,linacc,1.0
424,FAB13229M,Head,linacc_angacc,1.0
425,FAB13229M,Head,linacc_angvel,1.0
426,FAB13229M,Head,linacc_angvel_angacc,1.0
427,FAB13229M,Head,linvel,1.0
428,FAB13229M,Head,linvel_angacc,1.0
429,FAB13229M,Head,linvel_angvel,1.0
430,FAB13229M,Head,linvel_angvel_angacc,1.0
431,FAB13229M,Head,linvel_linacc,1.0
432,FAB13229M,Head,linvel_linacc_angacc,1.0
433,FAB13229M,Head,linvel_linacc_angvel,1.0
434,FAB13229M,Head,linvel_linacc_angvel_angacc,1.0
435,FAB13229M,Head_LeftHand,angacc,1.0
436,FAB13229M,Head_LeftHand,angvel,1.0
437,FAB13229M,Head_LeftHand,angvel_angacc,1.0
438,FAB13229M,Head_LeftHand,linacc,1.0
439,FAB13229M,Head_LeftHand,linacc_angacc,1.0
440,FAB13229M,Head_LeftHand,linacc_angvel,1.0
441,FAB13229M,Head_LeftHand,linacc_angvel_angacc,1.0
442,FAB13229M,Head_LeftHand,linvel,1.0
443,FAB13229M,Head_LeftHand,linvel_angacc,1.0
444,FAB13229M,Head_LeftHand,linvel_angvel,1.0
445,FAB13229M,Head_LeftHand,linvel_angvel_angacc,1.0
446,FAB13229M,Head_LeftHand,linvel_linacc,1.0
447,FAB13229M,Head_LeftHand,linvel_linacc_angacc,1.0
448,FAB13229M,Head_LeftHand,linvel_linacc_angvel,1.0
449,FAB13229M,Head_LeftHand,linvel_linacc_angvel_angacc,1.0
450,FAB13229M,Head_RightHand,angacc,1.0
451,FAB13229M,Head_RightHand,angvel,1.0
452,FAB13229M,Head_RightHand,angvel_angacc,1.0
453,FAB13229M,Head_RightHand,linacc,1.0
454,FAB13229M,Head_RightHand,linacc_angacc,1.0
455,FAB13229M,Head_RightHand,linacc_angvel,1.0
456,FAB13229M,Head_RightHand,linacc_angvel_angacc,1.0
457,FAB13229M,Head_RightHand,linvel,1.0
458,FAB13229M,Head_RightHand,linvel_angacc,1.0
459,FAB13229M,Head_RightHand,linvel_angvel,1.0
460,FAB13229M,Head_RightHand,linvel_angvel_angacc,1.0
461,FAB13229M,Head_RightHand,linvel_linacc,1.0
462,FAB13229M,Head_RightHand,linvel_linacc_angacc,1.0
463,FAB13229M,Head_RightHand,linvel_linacc_angvel,1.0
464,FAB13229M,Head_RightHand,linvel_linacc_angvel_angacc,1.0
465,FAB13229M,Head_RightHand_LeftHand,angacc,1.0
466,FAB13229M,Head_RightHand_LeftHand,angvel,1.0
467,FAB13229M,Head_RightHand_LeftHand,angvel_angacc,1.0
468,FAB13229M,Head_RightHand_LeftHand,linacc,1.0
469,FAB13229M,Head_RightHand_LeftHand,linacc_angacc,1.0
470,FAB13229M,Head_RightHand_LeftHand,linacc_angvel,1.0
